"133","268","1985","",
"133","268","1986","",
"133","268","1987","",
"133","268","1988","",
"133","268","1989","",
"133","268","1990","",
"133","268","1991","",
"133","268","1992","",
"133","268","1993","",
"133","268","1994","",
"133","268","1995","",
"133","268","1996","",
"133","268","1997","",
"133","268","1998","",
"133","268","1999","",
"133","268","2000","",
"133","268","2001","",
"133","268","2002","",
"133","268","2003","",
"133","268","2004","",
"133","268","2005","",
"133","268","2006","",
"133","268","2007","",
"133","268","2008","",
"133","268","2009","",
"133","268","2010","",
"133","268","2011","",
"133","268","2012","",
"133","268","2013","",
"133","268","2014","",
"133","268","2015","",
"133","268","2016","",
"133","268","2017","",
"133","268","2018","",
"133","268","2019","",
"133","269","1960","",
"133","269","1961","",
"133","269","1962","",
"133","269","1963","",
"133","269","1964","",
"133","269","1965","",
"133","269","1966","",
"133","269","1967","",
"133","269","1968","",
"133","269","1969","",
"133","269","1970","",
"133","269","1971","",
"133","269","1972","",
"133","269","1973","",
"133","269","1974","",
"133","269","1975","",
"133","269","1976","",
"133","269","1977","",
"133","269","1978","",
"133","269","1979","",
"133","269","1980","",
"133","269","1981","",
"133","269","1982","",
"133","269","1983","",
"133","269","1984","",
"133","269","1985","",
"133","269","1986","",
"133","269","1987","",
"133","269","1988","",
"133","269","1989","",
"133","269","1990","",
"133","269","1991","",
"133","269","1992","",
"133","269","1993","",
"133","269","1994","",
"133","269","1995","",
"133","269","1996","",
"133","269","1997","",
"133","269","1998","",
"133","269","1999","",
"133","269","2000","",
"133","269","2001","",
"133","269","2002","",
"133","269","2003","",
"133","269","2004","",
"133","269","2005","",
"133","269","2006","",
"133","269","2007","",
"133","269","2008","",
"133","269","2009","",
"133","269","2010","",
"133","269","2011","",
"133","269","2012","",
"133","269","2013","",
"133","269","2014","",
"133","269","2015","",
"133","269","2016","",
"133","269","2017","",
"133","269","2018","",
"133","269","2019","",
"133","272","1960","",
"133","272","1961","",
"133","272","1962","",
